count,datasourceId,variable,field,runId
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,oddsRatio,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,pValueExponent,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,pValueMantissa,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,pathways_id,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,pathways_name,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,publicationYear,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,reactionId,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,reactionName,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,resourceScore,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,significantDriverMethods,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyCases,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyId,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyOverview,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,studySampleSize,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyStartDate,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyStopReason,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetFromSource,21.06.1-post
5305,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetFromSourceId,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetInModel,21.06.1-post
5305,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetModulation,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,urls_niceName,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,urls_url,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantId,21.06.1-post
0,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantRsId,21.06.1-post
5305,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseId,21.06.1-post
5305,uniprot_literature,evidenceFieldNotNullCountByDatasource,id,21.06.1-post
5305,uniprot_literature,evidenceFieldNotNullCountByDatasource,score,21.06.1-post
5305,uniprot_literature,evidenceFieldNotNullCountByDatasource,sourceId,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,targetId,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,alleleOrigins,21.06.1-post
7814,eva_somatic,evidenceFieldNotNullCountByDatasource,allelicRequirements,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,beta,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,biologicalModelId,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,clinicalPhase,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,clinicalSignificances,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,clinicalStatus,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortDescription,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortId,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortShortName,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,confidence,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,contrast,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,datatypeId,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseCellLines,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseFromSource,21.06.1-post
11437,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,drugId,21.06.1-post
595,eva_somatic,evidenceFieldNotNullCountByDatasource,literature,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,oddsRatio,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,pValueExponent,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,pValueMantissa,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,pathways_id,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,pathways_name,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,publicationYear,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,reactionId,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,reactionName,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,resourceScore,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,significantDriverMethods,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,studyCases,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,studyId,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,studyOverview,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,studySampleSize,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,studyStartDate,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,studyStopReason,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,targetFromSource,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,targetFromSourceId,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,targetInModel,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,targetModulation,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,urls_niceName,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,urls_url,21.06.1-post
0,eva_somatic,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,variantId,21.06.1-post
11205,eva_somatic,evidenceFieldNotNullCountByDatasource,variantRsId,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseId,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,id,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,score,21.06.1-post
11589,eva_somatic,evidenceFieldNotNullCountByDatasource,sourceId,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,alleleOrigins,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,allelicRequirements,21.06.1-post
234425,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,beta,21.06.1-post
234425,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,21.06.1-post
234425,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,biologicalModelId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,clinicalPhase,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,clinicalSignificances,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,clinicalStatus,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortDescription,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortShortName,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,confidence,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,contrast,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,datatypeId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseCellLines,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseFromSource,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,drugId,21.06.1-post
263873,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,literature,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,21.06.1-post
50162,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,oddsRatio,21.06.1-post
50162,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,21.06.1-post
50162,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pValueExponent,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pValueMantissa,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pathways_id,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pathways_name,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,publicationYear,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,reactionId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,reactionName,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,resourceScore,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,significantDriverMethods,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyCases,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyOverview,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studySampleSize,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyStartDate,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyStopReason,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetFromSource,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetFromSourceId,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetInModel,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetModulation,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,urls_niceName,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,urls_url,21.06.1-post
0,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantId,21.06.1-post
387036,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantRsId,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseId,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,id,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,score,21.06.1-post
389790,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,sourceId,21.06.1-post
20089,europepmc,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.06.1-post
8489,europepmc,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceMappedId,21.06.1-post
0,europepmc,evidenceDistinctFieldsCountByDatasource,drugId,21.06.1-post
0,europepmc,evidenceDistinctFieldsCountByDatasource,variantId,21.06.1-post
2241972,europepmc,evidenceDistinctFieldsCountByDatasource,literature,21.06.1-post
624,crispr,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.06.1-post
19,crispr,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceMappedId,21.06.1-post
0,crispr,evidenceDistinctFieldsCountByDatasource,drugId,21.06.1-post
0,crispr,evidenceDistinctFieldsCountByDatasource,variantId,21.06.1-post
0,crispr,evidenceDistinctFieldsCountByDatasource,literature,21.06.1-post
2910,uniprot_variants,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.06.1-post
3098,uniprot_variants,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceMappedId,21.06.1-post
0,uniprot_variants,evidenceDistinctFieldsCountByDatasource,drugId,21.06.1-post
0,uniprot_variants,evidenceDistinctFieldsCountByDatasource,variantId,21.06.1-post
12742,uniprot_variants,evidenceDistinctFieldsCountByDatasource,literature,21.06.1-post
